page_id,page_name,disclaimer,amount_spent_pen,number_of_ads
103568711737392,Carlos Chumpitaz,These ads ran without a disclaimer,≤100,1
112041141480673,Jacod El Terror De Los Saca Vuelteros,These ads ran without a disclaimer,≤100,2
105056362007666,5x5x5,These ads ran without a disclaimer,≤100,1
109611224176388,Mixedtape Podcast,These ads ran without a disclaimer,≤100,2
344769119523208,Adri Duque,These ads ran without a disclaimer,≤100,5
103522314673601,Centro de Operaciones de Emergencia Regional - COER Lambayeque,These ads ran without a disclaimer,≤100,2
236432060446357,El Pensador.io,These ads ran without a disclaimer,≤100,2
655968144447608,Global Agribusiness Forum,These ads ran without a disclaimer,≤100,2
139610796212458,Edin Ortiz Bustamante,These ads ran without a disclaimer,≤100,1
103808368345846,Carlos Carbajal Romero,These ads ran without a disclaimer,≤100,1
8539814909,International Animal Rescue,These ads ran without a disclaimer,≤100,9
968151736651915,Servicio de Impuestos Nacionales,These ads ran without a disclaimer,≤100,1
101374231968720,Fausto,These ads ran without a disclaimer,≤100,1
123718050973933,AQUA4D Water Solutions,These ads ran without a disclaimer,≤100,2
13619910148,J.S.Zolliker,These ads ran without a disclaimer,≤100,2
125240760964893,Instituto Nacional Demócrata - Perú,These ads ran without a disclaimer,≤100,1
102945178406497,Edita Vargas,These ads ran without a disclaimer,≤100,1
1697377487233757,Conexión Norte,These ads ran without a disclaimer,≤100,1
2348596982018424,Bob Burger,These ads ran without a disclaimer,≤100,1
207504999286425,CAMEX Camara Peruana De Comercio Exterior,These ads ran without a disclaimer,≤100,1
206013353671660,DailyBee,These ads ran without a disclaimer,≤100,10
104894347680286,Jasmin Cadena Garrido,These ads ran without a disclaimer,≤100,1
1611914522407311,Tiempo Bien Invertido,These ads ran without a disclaimer,≤100,2
366218547263232,Algorand Foundation,These ads ran without a disclaimer,≤100,3
103433205425218,ONGD Adeinso,These ads ran without a disclaimer,≤100,1
107332681182090,Confesor Pari Torrez,These ads ran without a disclaimer,≤100,1
110111284458925,Mario Lujan Candidato JNE Por El Cal,These ads ran without a disclaimer,≤100,2
611716862280697,Jejosnovara Cervantes - Cusco,These ads ran without a disclaimer,≤100,2
482602631823380,Recursos Humanos TV,These ads ran without a disclaimer,≤100,3
253618725590134,Municipalidad Distrital de Huayllabamba,These ads ran without a disclaimer,≤100,1
102022535158697,Cesar Revilla,These ads ran without a disclaimer,≤100,3
184661098229492,Global Development Network,These ads ran without a disclaimer,≤100,2
103138625201416,Jony Schvabaner,These ads ran without a disclaimer,≤100,21
277396699335934,Ilustre,These ads ran without a disclaimer,≤100,1
119396078124588,GOD TV,These ads ran without a disclaimer,≤100,4
724876457585557,Martin Morales del Callao,These ads ran without a disclaimer,≤100,2
107540248069125,Edita Emelda Laura Mamani RUNA 4,These ads ran without a disclaimer,≤100,1
106162264967935,Coinmarketpedia,These ads ran without a disclaimer,≤100,3
106356784777618,Mario Gárate Valencia,These ads ran without a disclaimer,≤100,1
114653933996549,Gladys Tapia Medina,These ads ran without a disclaimer,≤100,1
104533738772079,Ppcd.piura,These ads ran without a disclaimer,≤100,1
654321638361499,El Espejo de mi Tierra y Bismark Ballesteros Vigil,These ads ran without a disclaimer,≤100,1
100554782294827,Pablo Camargo,Jackeline  Victoria Aparcana Riora,≤100,1
104306378837169,"Обучающий центр ""Sungrad""",These ads ran without a disclaimer,≤100,1
100154265266480,David Panduro,These ads ran without a disclaimer,≤100,1
1654184738150979,Entrepueblos Entrepobles Entrepobos Herriarte,These ads ran without a disclaimer,≤100,2
111715983554430,Guille Lopez,These ads ran without a disclaimer,≤100,1
104085015100030,Soy Raul Q C,These ads ran without a disclaimer,≤100,1
105177705254936,Vidal Gonzales Zavaleta,These ads ran without a disclaimer,≤100,2
101046654699058,Victor Bendezu,These ads ran without a disclaimer,≤100,2
341789953803775,Erik Merino Al Congreso,These ads ran without a disclaimer,≤100,1
101981103339034,Juan Carlos Del Aguila - Gobernador 2023,These ads ran without a disclaimer,≤100,1
1548021508784403,Potencia21,These ads ran without a disclaimer,≤100,1
104545791191233,Hope Movement,These ads ran without a disclaimer,≤100,1
425239594967581,Laboratorio Docente,These ads ran without a disclaimer,≤100,1
1377317319018406,Comunica,These ads ran without a disclaimer,≤100,1
1946896672244193,Paul Saavedra Colmenares,These ads ran without a disclaimer,≤100,1
100398361314850,Maite Vizcarra,These ads ran without a disclaimer,≤100,2
240734989375,TemplateMonster.com,These ads ran without a disclaimer,≤100,1
538192226288587,Jorge Uliarte,These ads ran without a disclaimer,≤100,1
104820605493063,ASSOC,These ads ran without a disclaimer,≤100,1
108066454069928,Camino Seguro,These ads ran without a disclaimer,≤100,2
573264483143318,Percy Fernández Al Congreso Por Cusco,These ads ran without a disclaimer,≤100,1
547358805681288,DIARIO ASI,These ads ran without a disclaimer,≤100,2
114832326980361,Sandra Molina,These ads ran without a disclaimer,≤100,1
100315002253801,Artemio Mulloni,These ads ran without a disclaimer,≤100,2
475244366621670,Piquero Observador,These ads ran without a disclaimer,≤100,3
312933938792730,Knino,These ads ran without a disclaimer,≤100,1
1719001051712758,Trabajadores De Arte Contemporáneo,These ads ran without a disclaimer,≤100,1
103968964691129,WeRead,These ads ran without a disclaimer,≤100,6
101867372515862,For Ukraine,These ads ran without a disclaimer,≤100,1
102808704990644,Jorge Dávalos al Congreso,These ads ran without a disclaimer,≤100,1
101539425889645,Condominio Campestre IBIZA,These ads ran without a disclaimer,≤100,20
890676807713149,Partido Morado - Miraflores,These ads ran without a disclaimer,≤100,1
107567687873453,Martin Vásquez al Congreso,These ads ran without a disclaimer,≤100,1
673253696197873,Camila Sosa Maciel - Nutricionista,These ads ran without a disclaimer,≤100,1
162830127662411,David Zapata,These ads ran without a disclaimer,≤100,1
103684945280897,Ideasycolorpublicidad,These ads ran without a disclaimer,≤100,1
103131551516336,Masterpos Eirl,These ads ran without a disclaimer,≤100,1
279850938750187,Politólogos Digitales,These ads ran without a disclaimer,≤100,1
228606658594003,renegadoradio,These ads ran without a disclaimer,≤100,2
108806718252885,Francis Alisson Nunca Más,These ads ran without a disclaimer,≤100,1
110360175730157,sectorial.co,These ads ran without a disclaimer,≤100,8
107939710945584,Jardín de Eventos Donají,These ads ran without a disclaimer,≤100,1
1620134484912306,RedGE Peru,These ads ran without a disclaimer,≤100,1
112574077175386,"Museo del Ejército ""Real Felipe""",These ads ran without a disclaimer,≤100,1
112456877605445,Dra. Isabel Najarro,These ads ran without a disclaimer,≤100,1
102182358394024,Transición Justa en Latinoamérica,These ads ran without a disclaimer,≤100,1
361336031096624,Fmfla-Academy,These ads ran without a disclaimer,≤100,1
768003509910693,Maquial studios,These ads ran without a disclaimer,≤100,1
101794391951250,Marco Antonio Merino Arias,These ads ran without a disclaimer,≤100,1
110020427471044,𝐌𝐚𝐫í𝐚 𝐕á𝐬𝐪𝐮𝐞𝐳 𝐌𝐞𝐝𝐢𝐧𝐚,These ads ran without a disclaimer,≤100,1
799267913583010,H.A.I,These ads ran without a disclaimer,≤100,1
112660488153374,Lif_efulpatiy,These ads ran without a disclaimer,≤100,1
114319561948157,PCRF - Palestine Children's Relief Fund,These ads ran without a disclaimer,≤100,2
103869908393586,Fernando Arce,These ads ran without a disclaimer,≤100,1
104211855863,Centro Peruano de Estudios Sociales - CEPES,These ads ran without a disclaimer,≤100,1
108619449470302,Enrique Wong Pujada - Página Oficial,These ads ran without a disclaimer,≤100,1
100627675791314,Firma Noblecilla Cruz,These ads ran without a disclaimer,≤100,1
107679254981804,Javier Franco Gonzales,John Kevin Avalos Baldivar,≤100,1
366018253504530,ILP Instituto La Pontificia,These ads ran without a disclaimer,≤100,1
104379884700046,Nuevo Perú MacroSur,These ads ran without a disclaimer,≤100,1
106673918042670,Rosa Pino,These ads ran without a disclaimer,≤100,2
115304073215894,Bárbara Altamirano,These ads ran without a disclaimer,≤100,3
104821678319859,yala_51,These ads ran without a disclaimer,≤100,1
107280798344301,Avanza País Base Chavín Milenario,These ads ran without a disclaimer,≤100,1
550000752039486,Mariano Yupanqui Miñano,These ads ran without a disclaimer,≤100,1
103126408928976,Libros pdf,These ads ran without a disclaimer,≤100,1
101864218434111,Universia.edu.pe,These ads ran without a disclaimer,≤100,1
109247788009852,Guitarra para Todos,These ads ran without a disclaimer,≤100,7
117207263740007,Tomas Diaz Page,These ads ran without a disclaimer,≤100,2
54826141607,Captain Planet Foundation,These ads ran without a disclaimer,≤100,1
104894251255642,Namasteam,These ads ran without a disclaimer,≤100,2
102052735510588,Azorian,These ads ran without a disclaimer,≤100,1
101631181737431,Top Equity Crowdfunding,These ads ran without a disclaimer,≤100,7
1651762555046459,Geanmarco Quezada,Carlos Augusto Alfaro Seminario,≤100,1
132496238682059,Jovino Huerta con Lima Provincias,These ads ran without a disclaimer,≤100,1
100193261460179,Marcopola,These ads ran without a disclaimer,≤100,1
112252694464094,Las Rondas Cevichería,These ads ran without a disclaimer,≤100,1
109699388067815,Grupo Impulsor de la Unidad de los Socialistas,These ads ran without a disclaimer,≤100,1
113857973395461,Luis Angel Aragón - Congresista de la República,These ads ran without a disclaimer,≤100,2
256284928438520,Sue Zacnich - A tu medida,These ads ran without a disclaimer,≤100,1
101290112594282,Yo Apoyo a Katia Santamaria,These ads ran without a disclaimer,≤100,1
104736601548498,Prof Enrique Rodriguez al congreso por Cajamarca,These ads ran without a disclaimer,≤100,1
102981572191913,JOSE LEON,These ads ran without a disclaimer,≤100,1
1568151380110543,Área Estado y Políticas Públicas - FLACSO Argentina,These ads ran without a disclaimer,≤100,2
553725385110353,Siyasaben ComoSoy PaqEntran,These ads ran without a disclaimer,≤100,1
105389278395961,Becas Perú,These ads ran without a disclaimer,≤100,1
327381580781017,Top De Moda,These ads ran without a disclaimer,≤100,2
332636986883683,Reynaldo Encalada,These ads ran without a disclaimer,≤100,1
102373538747408,Swingers,These ads ran without a disclaimer,≤100,1
103823868801446,JoseLi,These ads ran without a disclaimer,≤100,1
100850455397588,Cursos de Cocina,These ads ran without a disclaimer,≤100,6
652580641488407,Podemos Perú - Cieneguilla,These ads ran without a disclaimer,≤100,1
100619408453546,El bombero de la democracia,These ads ran without a disclaimer,≤100,1
1030365857111621,Centro de Estudios Nacionales de Pedagogía del Perú,These ads ran without a disclaimer,≤100,4
1038606332835958,Colectivo De Mujeres Por la Democracia,These ads ran without a disclaimer,≤100,2
197934076901521,Comisión Episcopal de Acción Social,These ads ran without a disclaimer,≤100,1
861449544048048,Últimas Noticias Chincha,Cesar Omar López Magallanes,≤100,1
100423194720770,TALSA - Bolsa de Trabajo,These ads ran without a disclaimer,≤100,1
152292984850728,International Monetary Fund,These ads ran without a disclaimer,≤100,4
108467375151680,Recover 18,These ads ran without a disclaimer,≤100,1
108471561735193,Obstetra Integridad,Cataliza | Marketing & Sales,≤100,2
292662598004194,Futurum Careers,These ads ran without a disclaimer,≤100,1
226340004415678,Hook and Net,These ads ran without a disclaimer,≤100,2
1053553041340921,"Súmate Perú - ""Región Arequipa""",These ads ran without a disclaimer,≤100,1
101278235144818,"Sumate Perú - ""Región San Martín""",These ads ran without a disclaimer,≤100,1
111147527474196,Súmate Perú - Región Puno,These ads ran without a disclaimer,≤100,1
1477358962528417,"Súmate Perú - ""Región Cajamarca""",These ads ran without a disclaimer,≤100,1
283758675157101,"Súmate Perú - ""Región Huánuco""",These ads ran without a disclaimer,≤100,1
100155045148596,chichisocial,These ads ran without a disclaimer,≤100,1
100479411618465,Orato,These ads ran without a disclaimer,≤100,4
1843807899177164,"Súmate Perú - ""Región Ica""",These ads ran without a disclaimer,≤100,1
103807248559149,Noon Hour 'OUT of the BOX' podcast,These ads ran without a disclaimer,≤100,1
111355481222754,Sindicato Nacional de Enfermeras del Ejército del Perú - Sineep,These ads ran without a disclaimer,≤100,1
361025814065445,"Súmate Perú - ""Región Lima""",These ads ran without a disclaimer,≤100,1
1646731358967647,17th International Congress on Neuromuscular Diseases - ICNMD,These ads ran without a disclaimer,≤100,1
1434998476806451,"Súmate Perú - ""Región Piura""",These ads ran without a disclaimer,≤100,1
826302990746110,"Súmate Perú - ""Región Cusco""",These ads ran without a disclaimer,≤100,1
770377883000816,"Súmate Perú - ""Región Libertad""",These ads ran without a disclaimer,≤100,1
118953931469631,Revista de Estudiantes ITA IUS ESTO,These ads ran without a disclaimer,≤100,1
282815688967384,Noticias Islay,These ads ran without a disclaimer,≤100,3
1409966982549124,INDIGNADOS APRISTAS DEL PERU,These ads ran without a disclaimer,≤100,1
355393601302685,Adelante Lescano,These ads ran without a disclaimer,≤100,1
151980982352531,Darwin Bustillos JP1,These ads ran without a disclaimer,≤100,1
102243811938954,generalwilliamszapata,These ads ran without a disclaimer,≤100,1
247735552581332,Reporte Moquegua,These ads ran without a disclaimer,≤100,1
